location,truth_date,yearweek,value
CZ,2021-06-13,2021-W23,115
CZ,2021-06-06,2021-W22,224
CZ,2021-05-30,2021-W21,351
CZ,2021-05-23,2021-W20,557
CZ,2021-05-16,2021-W19,883
CZ,2021-05-09,2021-W18,1273
CZ,2021-05-02,2021-W17,1626
CZ,2021-04-25,2021-W16,2106
CZ,2021-04-18,2021-W15,2580
CZ,2021-04-11,2021-W14,3580
CZ,2021-04-04,2021-W13,4389
CZ,2021-03-28,2021-W12,5241
CZ,2021-03-21,2021-W11,5972
CZ,2021-03-14,2021-W10,6662
CZ,2021-03-07,2021-W09,6669
CZ,2021-02-28,2021-W08,6143
CZ,2021-02-21,2021-W07,5173
CZ,2021-02-14,2021-W06,4430
CZ,2021-02-07,2021-W05,4381
CZ,2021-01-31,2021-W04,4149
CZ,2021-01-24,2021-W03,4460
CZ,2021-01-17,2021-W02,5040
CZ,2021-01-10,2021-W01,6256
CZ,2021-01-10,2020-W53,5626
CZ,2021-01-03,2020-W52,3934
CZ,2020-12-27,2020-W51,3517
CZ,2020-12-20,2020-W50,3373
CZ,2020-12-13,2020-W49,3192
CZ,2020-12-06,2020-W48,3309
CZ,2020-11-29,2020-W47,3692
CZ,2020-11-22,2020-W46,4921
CZ,2020-11-15,2020-W45,6122
CZ,2020-11-08,2020-W44,6770
CZ,2020-11-01,2020-W43,5619
CZ,2020-10-25,2020-W42,3599
CZ,2020-10-18,2020-W41,2201
CZ,2020-10-11,2020-W40,1229
CZ,2020-10-04,2020-W39,856
CZ,2020-09-27,2020-W38,561
CZ,2020-09-20,2020-W37,292
CZ,2020-09-13,2020-W36,187
CZ,2020-09-06,2020-W35,120
CZ,2020-08-30,2020-W34,106
CZ,2020-08-23,2020-W33,90
CZ,2020-08-16,2020-W32,74
CZ,2020-08-09,2020-W31,84
CZ,2020-08-02,2020-W30,63
CZ,2020-07-26,2020-W29,46
CZ,2020-07-19,2020-W28,40
CZ,2020-07-12,2020-W27,42
CZ,2020-07-05,2020-W26,39
CZ,2020-06-28,2020-W25,48
CZ,2020-06-21,2020-W24,34
CZ,2020-06-14,2020-W23,32
CZ,2020-06-07,2020-W22,33
CZ,2020-05-31,2020-W21,41
CZ,2020-05-24,2020-W20,41
CZ,2020-05-17,2020-W19,69
CZ,2020-05-10,2020-W18,77
CZ,2020-05-03,2020-W17,157
CZ,2020-04-26,2020-W16,135
CZ,2020-04-19,2020-W15,226
CZ,2020-04-12,2020-W14,248
CZ,2020-04-05,2020-W13,260
CZ,2020-03-29,2020-W12,115
CZ,2020-03-22,2020-W11,8
CZ,2020-03-15,2020-W10,0
CZ,2020-03-08,2020-W09,0
CZ,2020-03-01,2020-W08,0
CZ,2020-02-23,2020-W07,0
CZ,2020-02-16,2020-W06,0
CZ,2020-02-09,2020-W05,0
CZ,2020-02-02,2020-W04,0
CZ,2020-01-26,2020-W03,0
CZ,2020-01-19,2020-W02,0
CZ,2020-01-12,2020-W01,0
CZ,2019-12-29,2019-W51,3
DK,2022-11-06,2022-W44,10
DK,2022-10-30,2022-W43,257
DK,2022-10-23,2022-W42,415
DK,2022-10-16,2022-W41,470
DK,2022-10-09,2022-W40,470
DK,2022-10-02,2022-W39,382
DK,2022-09-25,2022-W38,295
DK,2022-09-18,2022-W37,89
DK,2022-09-11,2022-W36,237
DK,2022-09-04,2022-W35,189
DK,2022-08-28,2022-W34,260
DK,2022-08-21,2022-W33,363
DK,2022-08-14,2022-W32,386
DK,2022-08-07,2022-W31,393
DK,2022-07-31,2022-W30,359
DK,2022-07-24,2022-W29,435
DK,2022-07-17,2022-W28,463
DK,2022-07-10,2022-W27,439
DK,2022-07-03,2022-W26,374
DK,2022-06-26,2022-W25,334
DK,2022-06-19,2022-W24,243
DK,2022-06-12,2022-W23,189
DK,2022-06-05,2022-W22,150
DK,2022-05-29,2022-W21,181
DK,2022-05-22,2022-W20,176
DK,2022-05-15,2022-W19,210
DK,2022-05-08,2022-W18,250
DK,2022-05-01,2022-W17,314
DK,2022-04-24,2022-W16,346
DK,2022-04-17,2022-W15,534
DK,2022-04-10,2022-W14,635
DK,2022-04-03,2022-W13,665
DK,2022-03-27,2022-W12,868
DK,2022-03-20,2022-W11,962
DK,2022-03-13,2022-W10,990
DK,2022-03-06,2022-W09,1220
DK,2022-02-27,2022-W08,1402
DK,2022-02-20,2022-W07,1597
DK,2022-02-13,2022-W06,1748
DK,2022-02-06,2022-W05,927
DK,2022-01-30,2022-W04,1287
DK,2022-01-23,2022-W03,1284
DK,2022-01-16,2022-W02,1272
DK,2022-01-09,2022-W01,1188
DK,2022-01-02,2021-W52,1382
DK,2021-12-26,2021-W51,1073
DK,2021-12-19,2021-W50,547
DK,2021-12-12,2021-W49,335
DK,2021-12-05,2021-W48,356
DK,2021-11-28,2021-W47,244
DK,2021-11-21,2021-W46,323
DK,2021-11-14,2021-W45,216
DK,2021-11-07,2021-W44,214
DK,2021-10-31,2021-W43,191
DK,2021-10-24,2021-W42,187
DK,2021-10-17,2021-W41,143
DK,2021-10-10,2021-W40,88
DK,2021-10-03,2021-W39,59
DK,2021-09-26,2021-W38,65
DK,2021-09-19,2021-W37,44
DK,2021-09-12,2021-W36,10
DK,2021-09-05,2021-W35,5
DK,2021-08-29,2021-W34,50
DK,2021-08-22,2021-W33,86
DK,2021-08-15,2021-W32,5
DK,2021-08-08,2021-W31,6
DK,2021-08-01,2021-W30,3
DK,2021-07-25,2021-W29,9
DK,2021-07-18,2021-W28,6
DK,2021-07-11,2021-W27,5
DK,2021-07-04,2021-W26,3
DK,2021-06-27,2021-W25,7
DK,2021-06-20,2021-W24,5
DK,2021-06-13,2021-W23,5
DK,2021-06-06,2021-W22,3
DK,2021-05-30,2021-W21,8
DK,2021-05-23,2021-W20,8
DK,2021-05-16,2021-W19,8
DK,2021-05-09,2021-W18,6
DK,2021-05-02,2021-W17,8
DK,2021-04-25,2021-W16,3
DK,2021-04-18,2021-W15,7
DK,2021-04-11,2021-W14,5
DK,2021-04-04,2021-W13,9
DK,2021-03-28,2021-W12,11
DK,2021-03-21,2021-W11,4
DK,2021-03-14,2021-W10,10
DK,2021-03-07,2021-W09,4
DK,2021-02-28,2021-W08,4
DK,2021-02-21,2021-W07,10
DK,2021-02-14,2021-W06,3
DK,2021-02-07,2021-W05,1
DK,2021-01-31,2021-W04,2
DK,2021-01-24,2021-W03,5
DK,2021-01-17,2021-W02,10
DK,2021-01-10,2021-W01,7
DK,2021-01-10,2020-W53,2
DK,2021-01-03,2020-W52,6
DK,2020-12-27,2020-W51,2
DK,2020-12-20,2020-W50,2
DK,2020-12-13,2020-W49,5
DK,2020-11-29,2020-W47,2
DK,2020-11-22,2020-W46,1
DK,2020-11-15,2020-W45,1
DK,2020-11-08,2020-W44,1
DK,2020-10-25,2020-W42,1
DK,2020-09-13,2020-W36,1
DK,2020-08-30,2020-W34,2
DK,2020-07-12,2020-W27,1
DK,2020-06-21,2020-W24,1
DK,2020-06-07,2020-W22,1
DK,2020-05-17,2020-W19,1
DK,2020-05-03,2020-W17,5
DK,2020-04-26,2020-W16,2
DK,2020-04-19,2020-W15,2
DK,2020-04-12,2020-W14,1
DK,2020-04-05,2020-W13,159
DK,2020-03-29,2020-W12,102
DK,2020-03-22,2020-W11,57
DK,2020-03-15,2020-W10,23
DK,2020-03-08,2020-W09,8
DK,2020-02-23,2020-W07,5
DK,2020-02-16,2020-W06,4
DK,2020-02-09,2020-W05,5
DK,2020-02-02,2020-W04,5
DK,2020-01-26,2020-W03,1
DK,2020-01-19,2020-W02,5
DK,2020-01-12,2020-W01,6
DK,2019-12-15,2019-W49,1
,2024-10-06,2024-W40,1306
,2024-09-29,2024-W39,1336
,2024-09-22,2024-W38,1082
,2024-09-15,2024-W37,1007
,2024-09-08,2024-W36,1037
,2024-09-01,2024-W35,1079
,2024-08-25,2024-W34,1297
,2024-08-18,2024-W33,1991
,2024-08-11,2024-W32,2210
,2024-08-04,2024-W31,2338
,2024-07-28,2024-W30,2350
,2024-07-21,2024-W29,2081
,2024-07-14,2024-W28,1817
,2024-07-07,2024-W27,1625
,2024-06-30,2024-W26,1314
,2024-06-23,2024-W25,1297
,2024-06-16,2024-W24,948
,2024-06-09,2024-W23,733
,2024-06-02,2024-W22,611
,2024-05-26,2024-W21,538
,2024-05-19,2024-W20,443
,2024-05-12,2024-W19,443
,2024-05-05,2024-W18,439
,2024-04-28,2024-W17,367
,2024-04-21,2024-W16,420
,2024-04-14,2024-W15,422
,2024-04-07,2024-W14,501
,2024-03-31,2024-W13,431
,2024-03-24,2024-W12,467
,2024-03-17,2024-W11,530
,2024-03-10,2024-W10,654
,2024-03-03,2024-W09,732
,2024-02-25,2024-W08,936
,2024-02-18,2024-W07,1036
,2024-02-11,2024-W06,1523
,2024-02-04,2024-W05,1783
,2024-01-28,2024-W04,2213
,2024-01-21,2024-W03,3015
,2024-01-14,2024-W02,4023
,2024-01-07,2024-W01,5692
,2023-12-31,2023-W52,6175
,2023-12-24,2023-W51,7435
,2023-12-17,2023-W50,8092
,2023-12-10,2023-W49,7667
,2023-12-03,2023-W48,7006
,2023-11-26,2023-W47,6615
,2023-11-19,2023-W46,5701
,2023-11-12,2023-W45,5185
,2023-11-05,2023-W44,4708
,2023-10-29,2023-W43,4682
,2023-10-22,2023-W42,4355
,2023-10-15,2023-W41,4369
,2023-10-08,2023-W40,4414
,2023-10-01,2023-W39,3861
,2023-09-24,2023-W38,3495
,2023-09-17,2023-W37,3255
,2023-09-10,2023-W36,3125
,2023-09-03,2023-W35,2508
,2023-08-27,2023-W34,2217
,2023-08-20,2023-W33,2010
,2023-08-13,2023-W32,1788
,2023-08-06,2023-W31,1512
,2023-07-30,2023-W30,1113
,2023-07-23,2023-W29,894
,2023-07-16,2023-W28,821
,2023-07-09,2023-W27,799
,2023-07-02,2023-W26,1191
,2023-06-25,2023-W25,2282
,2023-06-18,2023-W24,2733
,2023-06-11,2023-W23,3679
,2023-06-04,2023-W22,4563
,2023-05-28,2023-W21,5389
,2023-05-21,2023-W20,5389
,2023-05-14,2023-W19,6379
,2023-05-07,2023-W18,7831
,2023-04-30,2023-W17,9027
,2023-04-23,2023-W16,10186
,2023-04-16,2023-W15,10225
,2023-04-09,2023-W14,9835
,2023-04-02,2023-W13,10623
,2023-03-26,2023-W12,11418
,2023-03-19,2023-W11,11260
,2023-03-12,2023-W10,11342
,2023-03-05,2023-W09,10491
,2023-02-26,2023-W08,10190
,2023-02-19,2023-W07,9346
,2023-02-12,2023-W06,8942
,2023-02-05,2023-W05,8716
,2023-01-29,2023-W04,8491
,2023-01-22,2023-W03,10369
,2023-01-15,2023-W02,17314
,2023-01-08,2023-W01,20703
,2023-01-01,2022-W52,22303
,2022-12-25,2022-W51,22120
,2022-12-18,2022-W50,22922
,2022-12-11,2022-W49,22141
,2022-12-04,2022-W48,20724
,2022-11-27,2022-W47,18678
,2022-11-20,2022-W46,19765
,2022-11-13,2022-W45,17603
,2022-11-06,2022-W44,17760
,2022-10-30,2022-W43,20633
,2022-10-23,2022-W42,23504
,2022-10-16,2022-W41,25196
,2022-10-09,2022-W40,30749
,2022-10-02,2022-W39,31087
,2022-09-25,2022-W38,25108
,2022-09-18,2022-W37,21534
,2022-09-11,2022-W36,18496
,2022-09-04,2022-W35,18342
,2022-08-28,2022-W34,21412
,2022-08-21,2022-W33,25045
,2022-08-14,2022-W32,30539
,2022-08-07,2022-W31,34975
,2022-07-31,2022-W30,39244
,2022-07-24,2022-W29,45451
,2022-07-17,2022-W28,44241
,2022-07-10,2022-W27,41288
,2022-07-03,2022-W26,35643
,2022-06-26,2022-W25,28781
,2022-06-19,2022-W24,21974
,2022-06-12,2022-W23,17870
,2022-06-05,2022-W22,15930
,2022-05-29,2022-W21,15063
,2022-05-22,2022-W20,18557
,2022-05-15,2022-W19,22475
,2022-05-08,2022-W18,26220
,2022-05-01,2022-W17,30000
,2022-04-24,2022-W16,37750
,2022-04-17,2022-W15,38360
,2022-04-10,2022-W14,43500
,2022-04-03,2022-W13,48872
,2022-03-27,2022-W12,51836
,2022-03-20,2022-W11,57412
,2022-03-13,2022-W10,48346
,2022-03-06,2022-W09,50729
,2022-02-27,2022-W08,56063
,2022-02-20,2022-W07,67040
,2022-02-13,2022-W06,108526
,2022-02-06,2022-W05,141691
,2022-01-30,2022-W04,85967
,2022-01-23,2022-W03,68567
,2022-01-16,2022-W02,63603
,2022-01-09,2022-W01,59581
,2022-01-02,2021-W52,47574
,2021-12-26,2021-W51,38504
,2021-12-19,2021-W50,40028
,2021-12-12,2021-W49,42270
,2021-12-05,2021-W48,42645
,2021-11-28,2021-W47,41464
,2021-11-21,2021-W46,37958
,2021-11-14,2021-W45,33996
,2021-11-07,2021-W44,30705
,2021-10-31,2021-W43,24569
,2021-10-24,2021-W42,19742
,2021-10-17,2021-W41,14999
,2021-10-10,2021-W40,12549
,2021-10-03,2021-W39,11833
,2021-09-26,2021-W38,11838
,2021-09-19,2021-W37,13055
,2021-09-12,2021-W36,15287
,2021-09-05,2021-W35,16645
,2021-08-29,2021-W34,18093
,2021-08-22,2021-W33,18455
,2021-08-15,2021-W32,17308
,2021-08-08,2021-W31,16366
,2021-08-01,2021-W30,14913
,2021-07-25,2021-W29,12155
,2021-07-18,2021-W28,8145
,2021-07-11,2021-W27,5241
,2021-07-04,2021-W26,4218
,2021-06-27,2021-W25,3987
,2021-06-20,2021-W24,5226
,2021-06-13,2021-W23,7626
,2021-06-06,2021-W22,10667
,2021-05-30,2021-W21,12863
,2021-05-23,2021-W20,18140
,2021-05-16,2021-W19,23676
,2021-05-09,2021-W18,31293
,2021-05-02,2021-W17,39396
,2021-04-25,2021-W16,44613
,2021-04-18,2021-W15,47639
,2021-04-11,2021-W14,51433
,2021-04-04,2021-W13,53197
,2021-03-28,2021-W12,52421
,2021-03-21,2021-W11,50474
,2021-03-14,2021-W10,48381
,2021-03-07,2021-W09,46017
,2021-02-28,2021-W08,42482
,2021-02-21,2021-W07,39523
,2021-02-14,2021-W06,41651
,2021-02-07,2021-W05,49322
,2021-01-31,2021-W04,53955
,2021-01-24,2021-W03,58713
,2021-01-17,2021-W02,57028
,2021-01-10,2021-W01,55664
,2021-01-10,2020-W53,51180
,2021-01-03,2020-W52,47021
,2020-12-27,2020-W51,49584
,2020-12-20,2020-W50,49627
,2020-12-13,2020-W49,49923
,2020-12-06,2020-W48,52799
,2020-11-29,2020-W47,62372
,2020-11-22,2020-W46,71311
,2020-11-15,2020-W45,74359
,2020-11-08,2020-W44,67606
,2020-11-01,2020-W43,51874
,2020-10-25,2020-W42,33814
,2020-10-18,2020-W41,23255
,2020-10-11,2020-W40,17723
,2020-10-04,2020-W39,15876
,2020-09-27,2020-W38,14037
,2020-09-20,2020-W37,11553
,2020-09-13,2020-W36,9211
,2020-09-06,2020-W35,7577
,2020-08-30,2020-W34,6527
,2020-08-23,2020-W33,5631
,2020-08-16,2020-W32,4404
,2020-08-09,2020-W31,3715
,2020-08-02,2020-W30,2882
,2020-07-26,2020-W29,2509
,2020-07-19,2020-W28,2459
,2020-07-12,2020-W27,2249
,2020-07-05,2020-W26,2374
,2020-06-28,2020-W25,2607
,2020-06-21,2020-W24,3210
,2020-06-14,2020-W23,3496
,2020-06-07,2020-W22,4347
,2020-05-31,2020-W21,5473
,2020-05-24,2020-W20,8027
,2020-05-17,2020-W19,11536
,2020-05-10,2020-W18,15434
,2020-05-03,2020-W17,23267
,2020-04-26,2020-W16,31906
,2020-04-19,2020-W15,48726
,2020-04-12,2020-W14,66193
,2020-04-05,2020-W13,81543
,2020-03-29,2020-W12,56766
,2020-03-22,2020-W11,25528
,2020-03-15,2020-W10,9735
,2020-03-08,2020-W09,2689
,2020-03-01,2020-W08,569
,2020-02-23,2020-W07,69
,2020-02-16,2020-W06,49
,2020-02-09,2020-W05,93
,2020-02-02,2020-W04,41
,2020-01-26,2020-W03,37
,2020-01-19,2020-W02,56
,2020-01-12,2020-W01,50
,2020-01-05,2019-W52,2
,2019-12-29,2019-W51,4
,2019-12-22,2019-W50,1
,2019-12-15,2019-W49,1
,2019-06-30,2019-W25,1
,2018-10-28,2018-W43,1
,2018-07-22,2018-W29,1
,2018-06-17,2018-W24,1
,2018-02-25,2018-W08,1
EE,2024-06-02,2024-W22,0
EE,2024-05-19,2024-W20,0
EE,2024-05-12,2024-W19,0
EE,2024-05-05,2024-W18,0
EE,2024-04-28,2024-W17,0
EE,2024-04-21,2024-W16,1
EE,2024-04-14,2024-W15,1
EE,2024-04-07,2024-W14,1
EE,2024-03-31,2024-W13,6
EE,2024-03-24,2024-W12,1
EE,2024-03-17,2024-W11,7
EE,2024-03-10,2024-W10,10
EE,2024-03-03,2024-W09,3
EE,2024-02-25,2024-W08,17
EE,2024-02-18,2024-W07,3
EE,2024-02-11,2024-W06,12
EE,2024-02-04,2024-W05,21
EE,2024-01-28,2024-W04,23
EE,2024-01-21,2024-W03,33
EE,2024-01-14,2024-W02,51
EE,2024-01-07,2024-W01,65
EE,2023-12-31,2023-W52,95
EE,2023-12-24,2023-W51,129
EE,2023-12-17,2023-W50,131
EE,2023-12-10,2023-W49,125
EE,2023-12-03,2023-W48,116
EE,2023-11-26,2023-W47,121
EE,2023-11-19,2023-W46,112
EE,2023-11-12,2023-W45,78
EE,2023-11-05,2023-W44,149
EE,2023-10-29,2023-W43,86
EE,2023-10-22,2023-W42,42
EE,2023-10-15,2023-W41,21
EE,2023-10-08,2023-W40,21
EE,2023-10-01,2023-W39,26
EE,2023-09-24,2023-W38,20
EE,2023-09-17,2023-W37,28
EE,2023-09-10,2023-W36,17
EE,2023-09-03,2023-W35,19
EE,2023-08-27,2023-W34,6
EE,2023-08-20,2023-W33,5
EE,2023-08-13,2023-W32,6
EE,2023-08-06,2023-W31,10
EE,2023-07-23,2023-W29,9
EE,2023-07-16,2023-W28,13
EE,2023-07-09,2023-W27,6
EE,2023-07-02,2023-W26,9
EE,2023-06-25,2023-W25,15
EE,2023-06-18,2023-W24,14
EE,2023-06-11,2023-W23,29
EE,2023-06-04,2023-W22,32
EE,2023-05-28,2023-W21,38
EE,2023-05-21,2023-W20,40
EE,2023-05-14,2023-W19,80
EE,2023-05-07,2023-W18,53
EE,2023-04-30,2023-W17,98
EE,2023-04-23,2023-W16,143
EE,2023-04-16,2023-W15,112
EE,2023-04-09,2023-W14,145
EE,2023-04-02,2023-W13,163
EE,2023-03-26,2023-W12,132
EE,2023-03-19,2023-W11,115
EE,2023-03-12,2023-W10,100
EE,2023-03-05,2023-W09,120
EE,2023-02-26,2023-W08,115
EE,2023-02-19,2023-W07,108
EE,2023-02-12,2023-W06,113
EE,2023-02-05,2023-W05,109
EE,2023-01-29,2023-W04,132
EE,2023-01-22,2023-W03,108
EE,2023-01-15,2023-W02,136
EE,2023-01-08,2023-W01,149
EE,2023-01-01,2022-W52,235
EE,2022-12-25,2022-W51,245
EE,2022-12-18,2022-W50,260
EE,2022-12-11,2022-W49,232
EE,2022-12-04,2022-W48,190
EE,2022-11-27,2022-W47,161
EE,2022-11-20,2022-W46,164
EE,2022-11-13,2022-W45,164
EE,2022-11-06,2022-W44,179
EE,2022-10-30,2022-W43,174
EE,2022-10-23,2022-W42,218
EE,2022-10-16,2022-W41,176
EE,2022-10-09,2022-W40,201
EE,2022-10-02,2022-W39,150
EE,2022-09-25,2022-W38,150
EE,2022-09-18,2022-W37,150
EE,2022-09-11,2022-W36,101
EE,2022-09-04,2022-W35,75
EE,2022-08-28,2022-W34,95
EE,2022-08-21,2022-W33,90
EE,2022-08-14,2022-W32,129
EE,2022-08-07,2022-W31,122
EE,2022-07-31,2022-W30,143
EE,2022-07-24,2022-W29,117
EE,2022-07-17,2022-W28,97
EE,2022-07-10,2022-W27,79
EE,2022-07-03,2022-W26,97
EE,2022-06-26,2022-W25,80
EE,2022-06-19,2022-W24,64
EE,2022-06-12,2022-W23,59
EE,2022-06-05,2022-W22,76
EE,2022-05-29,2022-W21,83
EE,2022-05-22,2022-W20,81
EE,2022-05-15,2022-W19,98
EE,2022-05-08,2022-W18,132
EE,2022-05-01,2022-W17,110
EE,2022-04-24,2022-W16,141
EE,2022-04-17,2022-W15,135
EE,2022-04-10,2022-W14,247
EE,2022-04-03,2022-W13,240
EE,2022-03-27,2022-W12,342
EE,2022-03-20,2022-W11,346
EE,2022-03-13,2022-W10,496
EE,2022-03-06,2022-W09,549
EE,2022-02-27,2022-W08,565
EE,2022-02-20,2022-W07,609
EE,2022-02-13,2022-W06,485
EE,2022-02-06,2022-W05,369
EE,2022-01-30,2022-W04,319
EE,2022-01-23,2022-W03,277
EE,2022-01-16,2022-W02,260
EE,2022-01-09,2022-W01,197
EE,2022-01-02,2021-W52,161
EE,2021-12-26,2021-W51,180
EE,2021-12-19,2021-W50,173
EE,2021-12-12,2021-W49,222
EE,2021-12-05,2021-W48,150
EE,2021-11-28,2021-W47,205
EE,2021-11-21,2021-W46,256
EE,2021-11-14,2021-W45,367
EE,2021-10-31,2021-W43,460
EE,2021-10-24,2021-W42,429
EE,2021-10-17,2021-W41,348
EE,2021-10-10,2021-W40,242
EE,2021-10-03,2021-W39,199
EE,2021-09-26,2021-W38,148
EE,2021-09-19,2021-W37,134
EE,2021-09-12,2021-W36,144
EE,2021-09-05,2021-W35,115
EE,2021-08-29,2021-W34,112
EE,2021-08-22,2021-W33,69
EE,2021-08-15,2021-W32,67
EE,2021-08-08,2021-W31,48
EE,2021-08-01,2021-W30,42
EE,2021-07-25,2021-W29,29
EE,2021-07-18,2021-W28,16
EE,2021-07-11,2021-W27,22
EE,2021-07-04,2021-W26,17
EE,2021-06-27,2021-W25,24
EE,2021-06-20,2021-W24,40
EE,2021-06-13,2021-W23,41
EE,2021-06-06,2021-W22,47
EE,2021-05-30,2021-W21,82
EE,2021-05-23,2021-W20,135
EE,2021-05-16,2021-W19,143
EE,2021-05-09,2021-W18,197
EE,2021-05-02,2021-W17,217
EE,2021-04-25,2021-W16,266
EE,2021-04-18,2021-W15,297
EE,2021-04-11,2021-W14,395
EE,2021-03-28,2021-W12,570
EE,2021-03-21,2021-W11,554
EE,2021-03-14,2021-W10,570
EE,2021-03-07,2021-W09,546
EE,2021-02-28,2021-W08,412
EE,2021-02-21,2021-W07,370
EE,2021-02-14,2021-W06,365
EE,2021-02-07,2021-W05,324
EE,2021-01-31,2021-W04,298
EE,2021-01-24,2021-W03,295
EE,2021-01-17,2021-W02,298
EE,2021-01-10,2021-W01,277
EE,2021-01-10,2020-W53,283
EE,2021-01-03,2020-W52,274
EE,2020-12-27,2020-W51,243
EE,2020-12-20,2020-W50,187
EE,2020-12-13,2020-W49,191
EE,2020-12-06,2020-W48,157
EE,2020-11-29,2020-W47,128
EE,2020-11-22,2020-W46,60
EE,2020-11-15,2020-W45,43
EE,2020-11-08,2020-W44,32
EE,2020-11-01,2020-W43,18
EE,2020-10-25,2020-W42,21
EE,2020-10-18,2020-W41,15
EE,2020-10-11,2020-W40,30
EE,2020-10-04,2020-W39,33
EE,2020-09-27,2020-W38,27
EE,2020-09-20,2020-W37,12
EE,2020-09-13,2020-W36,5
EE,2020-09-06,2020-W35,9
EE,2020-08-30,2020-W34,8
EE,2020-08-23,2020-W33,3
EE,2020-08-16,2020-W32,5
EE,2020-08-09,2020-W31,2
EE,2020-08-02,2020-W30,1
EE,2020-07-26,2020-W29,0
EE,2020-07-19,2020-W28,2
EE,2020-07-12,2020-W27,1
EE,2020-07-05,2020-W26,2
EE,2020-06-21,2020-W24,8
EE,2020-06-14,2020-W23,4
EE,2020-06-07,2020-W22,9
EE,2020-05-31,2020-W21,27
EE,2020-05-24,2020-W20,10
EE,2020-05-17,2020-W19,5
EE,2020-05-10,2020-W18,24
EE,2020-05-03,2020-W17,24
EE,2020-04-05,2020-W13,524
FI,2022-10-09,2022-W40,2
FI,2022-09-25,2022-W38,1
FI,2022-09-18,2022-W37,1
FI,2022-08-21,2022-W33,5
FI,2022-08-07,2022-W31,1
FI,2022-07-31,2022-W30,1
FI,2022-06-26,2022-W25,1
FI,2022-06-12,2022-W23,1
FI,2022-05-01,2022-W17,3
FI,2022-04-24,2022-W16,2
FI,2022-04-17,2022-W15,4
FI,2022-04-10,2022-W14,12
FI,2022-04-03,2022-W13,4
FI,2022-03-27,2022-W12,4
FI,2022-03-20,2022-W11,14
FI,2022-03-13,2022-W10,8
FI,2022-03-06,2022-W09,12
FI,2022-02-27,2022-W08,12
FI,2022-02-20,2022-W07,13
FI,2022-02-13,2022-W06,7
FI,2022-02-06,2022-W05,18
FI,2022-01-30,2022-W04,4
FI,2022-01-23,2022-W03,4
FI,2022-01-16,2022-W02,38
FI,2022-01-09,2022-W01,112
FI,2022-01-02,2021-W52,130
FI,2021-12-26,2021-W51,71
FI,2021-12-19,2021-W50,73
FI,2021-12-12,2021-W49,84
FI,2021-12-05,2021-W48,81
FI,2021-11-28,2021-W47,84
FI,2021-11-21,2021-W46,90
FI,2021-11-14,2021-W45,92
FI,2021-11-07,2021-W44,99
FI,2021-10-31,2021-W43,75
FI,2021-10-24,2021-W42,48
FI,2021-10-17,2021-W41,76
FI,2021-10-10,2021-W40,67
FI,2021-10-03,2021-W39,49
FI,2021-09-26,2021-W38,30
FI,2021-09-19,2021-W37,22
FI,2021-09-12,2021-W36,33
FI,2021-09-05,2021-W35,56
FI,2021-08-29,2021-W34,49
FI,2021-08-22,2021-W33,35
FI,2021-08-15,2021-W32,40
FI,2021-08-08,2021-W31,45
FI,2021-08-01,2021-W30,68
FI,2021-07-25,2021-W29,49
FI,2021-07-18,2021-W28,15
FI,2021-07-11,2021-W27,25
FI,2021-07-04,2021-W26,17
FI,2021-06-27,2021-W25,12
FI,2021-06-20,2021-W24,15
FI,2021-06-13,2021-W23,6
FI,2021-06-06,2021-W22,15
FI,2021-05-30,2021-W21,24
FI,2021-05-23,2021-W20,31
FI,2021-05-16,2021-W19,41
FI,2021-05-09,2021-W18,29
FI,2021-05-02,2021-W17,56
FI,2021-04-25,2021-W16,39
FI,2021-04-18,2021-W15,68
FI,2021-04-11,2021-W14,65
FI,2021-04-04,2021-W13,78
FI,2021-03-28,2021-W12,113
FI,2021-03-21,2021-W11,96
FI,2021-03-14,2021-W10,126
FI,2021-03-07,2021-W09,139
FI,2021-02-28,2021-W08,124
FI,2021-02-21,2021-W07,102
FI,2021-02-14,2021-W06,78
FI,2021-02-07,2021-W05,48
FI,2021-01-31,2021-W04,63
FI,2021-01-24,2021-W03,54
FI,2021-01-17,2021-W02,72
FI,2021-01-10,2021-W01,69
FI,2021-01-10,2020-W53,70
FI,2021-01-03,2020-W52,73
FI,2020-12-27,2020-W51,89
FI,2020-12-20,2020-W50,129
FI,2020-12-13,2020-W49,122
FI,2020-12-06,2020-W48,100
FI,2020-11-29,2020-W47,115
FI,2020-11-22,2020-W46,66
FI,2020-11-15,2020-W45,46
FI,2020-11-08,2020-W44,42
FI,2020-11-01,2020-W43,35
FI,2020-10-25,2020-W42,45
FI,2020-10-18,2020-W41,28
FI,2020-10-11,2020-W40,31
FI,2020-10-04,2020-W39,15
FI,2020-09-27,2020-W38,9
FI,2020-09-20,2020-W37,15
FI,2020-09-13,2020-W36,7
FI,2020-09-06,2020-W35,2
FI,2020-08-30,2020-W34,11
FI,2020-08-23,2020-W33,9
FI,2020-08-16,2020-W32,5
FI,2020-08-09,2020-W31,6
FI,2020-08-02,2020-W30,3
FI,2020-07-26,2020-W29,3
FI,2020-07-19,2020-W28,3
FI,2020-07-12,2020-W27,5
FI,2020-07-05,2020-W26,3
FI,2020-06-28,2020-W25,9
FI,2020-06-21,2020-W24,3
FI,2020-06-14,2020-W23,9
FI,2020-06-07,2020-W22,10
FI,2020-05-31,2020-W21,21
FI,2020-05-24,2020-W20,39
